Year,Month,Day,Region,Site,Fisher,Method,sector,Fish no.,HL,Width,Whole Weight,Mantle weight,Quill length,Sex,Stage,OW.testes,NW.sperm,ODV.vasdeferens,OV.penis,Whole.nadWt,Nads kept,Mated,Comments
2013,10,15,Metro,Mangles Bay,Warrick Upton,,Recreational,131679,,,,,187,M,5,2.33,0.3,0.56,0.14,3.33,,,
2013,10,15,Metro,Mangles Bay,Warrick Upton,,Recreational,131680,,,,,159,M,5,1.46,0.22,0.34,0.06,2.08,,,
2013,10,15,Metro,Mangles Bay,Warrick Upton,,Recreational,131681,,,,,230,M,5,9.41,2.18,1.6,0.82,14.01,,,
2013,10,15,Metro,Mangles Bay,Warrick Upton,,Recreational,131682,,,,,170,M,4,1.33,0.24,0.36,0.11,2.04,,,
2013,10,15,Geographe Bay,Busselton Jetty,Warrick Upton,,Recreational,131686,,,,,232,M,5,9.94,2.67,1.87,0.75,15.23,,,
2013,10,15,Geographe Bay,Busselton Jetty,Warrick Upton,,Recreational,131687,,,,,257,M,5,8.73,3.51,1.92,0.71,14.87,,,
2013,11,7,Geographe Bay,Busselton Jetty,Warrick Upton,,Recreational,131689,,,,,161,M,,,,,,,,,
2013,11,7,Geographe Bay,Busselton Jetty,Warrick Upton,,Recreational,131690,,,,,182,M,2,0.56,0.14,0.23,0.12,1.05,,,
2013,11,7,Geographe Bay,Busselton Jetty,Warrick Upton,,Recreational,131696,,,,,112,M,1,0.74,0.05,0.23,0.02,1.04,,,
2013,11,7,Geographe Bay,Busselton Jetty,Warrick Upton,,Recreational,131697,,,,,284,M,5,14.82,5.77,2.09,1.22,23.9,,,
2013,11,7,Geographe Bay,Busselton Jetty,Warrick Upton,,Recreational,131698,,,,,193,M,5,,0.34,0.55,0.22,,,,
2013,11,11,Metro,Parmelia Bank,,,Research,131701,,,,,198,M,3,1.34,0.28,0.39,0.17,2.18,,,
2013,11,11,Metro,Parmelia Bank,,,Research,131702,286,,577.5,192.3,283,M,5,3.44,3.71,2.03,0.54,9.72,a,,
2013,11,11,Metro,Parmelia Bank,,,Research,131703,208,,306.3,100.9,206,M,5,7.25,0.98,1.19,0.39,9.81,a,,
2013,11,11,Metro,Parmelia Bank,,,Research,131705,157,,159.6,53.8,155,M,3,1.46,0.13,0.35,0.16,2.1,,,
2013,11,11,Metro,Parmelia Bank,,,Research,131706,160,,169.7,58.9,157,M,5,1.9,0.27,0.38,0.17,2.72,a,,
2013,11,11,Metro,Parmelia Bank,,,Research,131711,360,,1299.3,431.9,359,M,5,18.31,18.31,3.56,1.03,41.21,a,,
2013,11,11,Metro,Parmelia Bank,,,Research,131713,203,,338.9,112.8,203,M,5,3.95,0.69,0.89,0.29,5.82,a,,
2013,11,11,Metro,Parmelia Bank,,,Research,131715,157,,167.7,54.3,156,M,2,0.24,0.07,0.18,0.06,0.55,,,
2013,11,11,Metro,Parmelia Bank,,,Research,131717,140,,124.9,40.2,140,M,1,0.09,0.03,0.05,0.03,0.2,,,
2013,11,17,Metro,Mangles Bay,,,Research,131720,222,,424.3,147.1,212,M,5,10.08,3.62,1.75,0.69,16.14,a,,
2013,11,17,Metro,Mangles Bay,,,Research,131722,141,,114.1,41.7,140,M,1,0.1,0.11,,,0.21,,,
2013,11,17,Metro,Mangles Bay,,,Research,131724,149,,123.9,43,148,M,5,1.42,0.23,0.31,0.06,2.02,a,,
2013,11,17,Metro,Mangles Bay,,,Research,131725,268,,667.9,223.3,265,M,5,12.07,4.65,1.65,1.3,19.67,a,,
2013,11,17,Metro,Mangles Bay,,,Research,131726,206,,354.2,116,204,M,5,6.97,2.75,1.28,0.54,11.54,a,,
2013,11,17,Metro,Mangles Bay,,,Research,131727,170,,211.4,72.4,170,M,4,0.84,0.13,0.33,0.16,1.46,,,
2013,11,24,Esperance,Esperance Bay,,,Research,131734,210,,326.4,11.5,209,M,5,7.15,1.35,1.12,0.35,9.97,,,
2013,11,24,Esperance,Esperance Bay,,,Research,131735,232,,415.3,126.4,232,M,5,6.59,1.77,1.26,0.92,10.54,,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131736,330,,1035.6,304.9,327,M,5,15.29,18.75,2.98,1.87,38.89,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131737,320,,1093.9,326.7,321,M,5,16.38,15.03,2.5,1.6,35.51,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131738,338,,1186.9,386.6,337,M,5,15.42,20.2,2.81,2.77,41.2,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131739,227,,536.3,170.9,230,M,5,5.53,1.55,1.18,0.52,8.78,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131740,364,,1588.5,512,361,M,5,20.2,15.71,3.16,1.54,40.61,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131741,308,,895.4,287.6,305,M,5,14.04,5.48,2.02,0.86,22.4,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131742,272,,792.9,230.7,274,M,5,15.49,11.14,2.35,1.71,30.69,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131743,278,,810.5,231.6,279,M,5,10.21,4.5,1.84,0.85,17.4,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131744,332,,1269.4,408.7,330,M,5,20.97,16.87,3.61,1.82,43.27,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131745,233,,515.3,152.4,232,M,5,11.73,4.56,1.49,1.12,18.9,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131746,272,,722.3,220.4,271,M,5,8.03,3.07,1.56,0.67,13.33,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131747,328,,1067.4,336.7,326,M,5,17.41,17.58,2.44,1.22,38.65,a,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131748,251,,560.5,175.8,350,M,5,6.8,2.2,1.25,0.97,11.22,,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131749,235,,557.9,166.6,236,M,5,3.1,0.32,0.75,0.4,4.57,,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131750,202,,360.1,113.8,202,M,2,0.23,0.11,0.19,0.11,0.64,,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131751,220,,389.9,127,224,M,5,5.75,2.05,1.12,0.74,9.66,,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131752,316,,1040.1,321.3,315,M,5,13.63,12.53,2.68,1.66,30.5,,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131753,276,,754.8,230.7,278,M,5,15.58,7.32,1.86,0.96,25.72,,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131756,239,,530.8,175.6,240,M,5,8.95,3.3,1.43,0.66,14.34,,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131757,216,,441.6,128.7,218,M,5,6.53,2.49,1.29,0.69,11,,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131758,201,,333.3,103.2,200,M,5,3.02,1.02,0.76,0.29,5.09,,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131759,341,,1337.2,436.7,340,M,5,19.53,15.35,3.25,1.94,40.07,,,
2013,11,26,Albany,King George Sound,Jackman,,Commercial,131760,320,,992.7,319,318,M,5,14.09,7.8,2.6,1.14,25.63,,,
2013,11,21,Geographe Bay,Seista Park,,,Research,131762,340,,1070.6,363.9,343,M,5,14.32,14.29,3.3,2.04,33.95,a,,
2013,11,21,Geographe Bay,Seista Park,,,Research,131763,353,,1195,401.4,356,M,5,8.8,8.77,3.34,1.09,22,a,,
2013,11,21,Geographe Bay,Seista Park,,,Research,131764,160,,193.9,62.9,161,M,3,1.24,0.12,0.36,0.08,1.8,,,
2013,11,22,Geographe Bay,Port Geographe,,,Research,131766,334,,1006.3,328,334,M,5,13.81,23.41,3.31,1.36,41.89,a,,
2013,11,22,Geographe Bay,Port Geographe,,,Research,131767,295,,842.7,289.7,295,M,5,15.23,7.09,2.4,1.34,26.06,a,,
2013,11,22,Geographe Bay,Port Geographe,,,Research,131768,191,,294.6,86.4,191,M,2,0.45,0.24,0.29,0.15,1.13,,,
2013,11,22,Geographe Bay,Port Geographe,,,Research,131773,255,,598.7,184.9,254,M,5,7.22,2.22,1.22,0.65,11.31,a,,
2013,11,22,Geographe Bay,Port Geographe,,,Research,131775,343,,1246.8,400.5,347,M,5,16.11,12.56,3.48,2.24,34.39,a,,
2013,11,22,Geographe Bay,Port Geographe,,,Research,131778,214,,405.8,123.2,215,M,5,2.7,0.61,0.71,0.25,4.27,a,,
2013,11,22,Geographe Bay,Port Geographe,,,Research,131785,132,,115.4,37.2,132,M,1,0.02,0.03,0.06,0.01,0.12,,,
2013,10,28,Albany,King George Sound,R. Pearson,,Recreational,131787,,,,,261,M,5,6,,,,,,,
2013,10,28,Albany,King George Sound,R. Pearson,,Recreational,131788,,,,,302,M,5,13.55,,,,,,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131792,341,,1333.2,426.7,345,M,5,22.1,15.81,3.25,1.99,43.15,a,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131793,377,,1601.4,510.6,374,M,5,24.78,24.68,3.83,1.06,54.35,a,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131794,278,,819.6,229.2,273,M,5,12.73,4.17,2.08,1.24,20.22,a,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131795,295,,849.6,261.6,292,M,5,14.88,8.07,2.18,1.52,26.65,a,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131796,312,,1125.6,277.2,310,M,5,13.28,6.54,2.19,1.9,23.91,a,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131797,303,,927.7,282.3,300,M,5,15,7.85,2.21,2.21,27.27,a,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131798,235,,471.5,143,232,M,5,7.44,3.25,1.59,0.69,12.97,a,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131799,306,,853.5,284.1,306,M,5,10.52,19.74,3.79,1.39,35.44,a,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131800,248,,524.6,164.6,247,M,5,11.87,6.5,2.18,0.92,21.47,a,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131801,240,,575.7,165.3,240,M,5,5.17,2.32,1.1,0.42,9.01,a,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131805,226,,459,151.3,224,M,5,8.08,3.27,1.56,0.5,13.41,,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131806,267,,769.8,237.5,265,M,5,16.2,6.21,2.65,0.94,26,,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131807,301,,922.2,298.6,301,M,5,13.23,6.46,2.61,1.18,23.48,,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131808,202,,346.6,97.7,201,M,5,2.58,0.96,0.82,0.22,4.58,a,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131809,293,,905.6,272.6,290,M,5,15.07,8.18,2.35,0.98,26.58,,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131810,325,,1237.2,386.9,323,M,5,15.1,18.19,3.73,1.59,38.61,,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131812,305,,1003.9,294.9,302,M,5,12.53,9.49,2.97,1.23,26.22,,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131814,306,,1029.5,323.3,307,M,5,15.18,14.21,3.27,1.57,34.23,,,
2013,12,8,Albany,King George Sound,Jackman,,Commercial,131815,331,,1036.4,344,328,M,5,13.81,18.48,3.01,2.34,37.64,,,
2013,12,11,Metro,Parmelia Bank,,,Recreational,131818,,,,,231,M,5,3.55,1.22,0.74,0.53,6.04,,,
2013,12,11,Metro,Parmelia Bank,,,Recreational,131824,,,,,157,M,2,0.11,0.02,0.11,0.03,0.27,,,
2013,12,11,Metro,Parmelia Bank,,,Recreational,131825,,,,,141,M,3,1.04,0.12,0.26,0.09,1.51,,,
2013,12,11,Metro,Parmelia Bank,,,Recreational,131826,,,,,189,M,5,2.99,0.48,0.57,0.27,4.31,,,
2013,12,11,Metro,Parmelia Bank,,,Recreational,131831,,,,,,M,5,2.22,0.38,0.57,0.3,3.47,,,
2013,12,11,Metro,Parmelia Bank,,,Recreational,131832,,,,,,M,2,1.03,0.17,0.35,0.03,1.58,,,
2013,12,11,Metro,Parmelia Bank,,,Recreational,131833,,,,,,M,2,0.4,0.02,0.13,0.08,0.63,,,
2013,12,11,Metro,Parmelia Bank,,,Research,131834,212,,361.6,120.7,211,M,5,2.94,0.94,0.78,0.28,4.94,a,,
2013,12,11,Metro,Parmelia Bank,,,Research,131835,250,,503.8,172.4,250,M,5,11.55,6.15,1.77,0.79,20.26,a,,
2013,12,11,Metro,Parmelia Bank,,,Research,131836,208,,337.2,114.1,206,M,5,6.8,1.31,1.02,0.51,9.64,a,,
2013,12,11,Metro,Parmelia Bank,,,Research,131837,173,,197.8,69,173,M,5,3.03,0.92,0.71,0.33,4.99,a,,
2013,12,11,Metro,Parmelia Bank,,,Research,131840,206,,352.6,107.9,206,M,5,1.78,0.41,0.55,0.44,3.18,a,,
2013,12,11,Metro,Parmelia Bank,,,Research,131841,176,,207.1,66.1,176,M,5,3.27,1.04,0.77,0.41,5.49,a,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131847,337,,,,,M,5,5.53,12.84,3.76,1.23,23.36,a,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131848,305,,,,,M,5,11.25,9.46,2.57,0.86,24.14,a,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131849,380,,1456.7,472.1,378,M,5,10.06,14.06,3.06,2.71,29.89,a,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131850,395,,1615.2,525.4,395,M,5,8.07,21.85,3.62,1.63,35.17,a,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131854,256,,581.4,187.4,257,M,5,10.99,3.19,1.71,1.23,17.12,,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131855,255,,474.9,148.1,255,M,5,11.78,9.91,1.86,0.75,24.3,,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131856,232,,415.4,125.7,131,M,5,4.85,1.19,1.02,0.55,7.61,,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131858,174,,238.3,98.5,175,M,1,0.1,0.08,0.19,0.07,0.44,,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131859,339,,1081.2,353.2,337,M,5,16.3,18.03,2.72,2.23,39.28,,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131861,214,,341.1,112.2,212,M,5,4.39,0.91,1.41,0.52,7.23,,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131862,203,,287.4,95.3,202,M,5,3.2,1.18,0.64,0.23,5.25,,,
2013,12,13,Geographe Bay,Siesta Park,,,Research,131863,107,,71.3,24.9,109,M,1,0.12,,,,0.12,,,
2013,12,14,Geographe Bay,Port Geographe,,,Research,131864,163,,163.8,58.4,161,M,5,3.35,0.96,0.67,0.23,5.21,,,
2013,12,14,Geographe Bay,Port Geographe,,,Research,131865,269,,628.1,212.9,269,M,5,7.16,5.5,2.16,0.97,15.79,,,
2013,12,14,Geographe Bay,Port Geographe,,,Research,131866,189,,247.9,84.1,289,M,5,4.71,4,1.02,0.3,10.03,,,
2013,12,14,Geographe Bay,Port Geographe,,,Research,131869,278,,724.9,245.3,277,M,5,14.43,8.73,2.34,0.95,26.45,,,
2013,12,14,Geographe Bay,Port Geographe,,,Research,131870,315,,870,275.5,317,M,5,12.88,11.75,2.72,2.02,29.37,,,
2013,12,14,Geographe Bay,Port Geographe,,,Research,131874,89,,41.8,14.8,90,M,1,,,,,,,,
2013,12,14,Geographe Bay,Port Geographe,,,Research,131875,83,,37.8,12.4,86,M,1,,,,,,,,
2013,10,31,Metro,Cockburn Sound,Alan Miles,,Recreational,131876,,,,,164,M,5,2.13,0.43,0.4,0.09,3.05,,,
2013,11,12,Metro,Mangles Bay,Alan Miles,,Recreational,131878,,,,,144,M,2,0.49,0.18,0.12,0.05,0.84,,,
2013,11,12,Metro,Mangles Bay,Alan Miles,,Recreational,131879,,,,,176,M,5,4.82,1.42,0.93,0.3,7.47,,,
2013,11,12,Metro,Mangles Bay,Alan Miles,,Recreational,131880,,,,,168,M,5,5.49,2.8,0.96,0.2,9.45,,,
2013,10,28,Metro,Mangles Bay,Alan Miles,,Recreational,131886,,,,,134,M,5,,0.58,0.56,0.15,,,,
2013,8,30,Metro,Mangles Bay,Alan Miles,,Recreational,131888,,,,,143,M,2,0.36,0.18,0.15,0.08,0.77,,,
2013,8,28,Metro,Mangles Bay,Alan Miles,,Recreational,131890,,,,,154,M,5,1.64,0.4,0.14,0.08,2.26,,,
2013,8,28,Metro,Mangles Bay,Alan Miles,,Recreational,131891,,,,,167,M,5,2.18,0.7,0.48,0.15,3.51,,,
2013,8,28,Metro,Mangles Bay,Alan Miles,,Recreational,131892,,,,,167,M,5,3.89,0.97,0.72,0.19,5.77,,,
2013,11,11,Metro,Coat Hanger,Alan Miles,,Recreational,131893,,,,,263,M,5,9.86,6.23,2.23,1.03,19.35,,,
2013,11,11,Metro,Coat Hanger,Alan Miles,,Recreational,131895,,,,,207,M,4,1.6,0.53,0.34,0.18,2.65,,,
2013,11,11,Metro,Coat Hanger,Alan Miles,,Recreational,131896,,,,,163,M,2,0.5,0.14,0.22,0.07,0.93,,,
2013,11,11,Metro,Coat Hanger,Alan Miles,,Recreational,131900,,,,,142,M,1,0.87,0.14,0.2,0.06,1.27,,,
2013,11,11,Metro,Coat Hanger,Alan Miles,,Recreational,131902,,,,,134,M,2,0.41,0.04,0.15,0.02,0.62,,,
2013,10,18,Metro,Mangles Bay,Alan Miles,,Recreational,131904,,,,,137,M,2,0.15,0.11,0.04,0.03,0.33,,,
2013,10,18,Metro,Mangles Bay,Alan Miles,,Recreational,131906,,,,,137,M,2,0.19,0.05,0.17,0.03,0.44,,,
2013,10,29,Metro,Mangles Bay,Alan Miles,,Recreational,131909,,,,,164,M,2,0.12,0.78,0.35,,1.25,,,
2013,11,7,Metro,Mangles Bay,Alan Miles,,Recreational,131915,,,,,142,M,2,0.54,0.12,0.14,0.06,0.86,,,
2013,10,10,Metro,Mangles Bay,Alan Miles,,Recreational,131923,,,,,141,M,1,,,,,,,,
2013,11,5,Metro,Mangles Bay,Alan Miles,,Recreational,131927,,,,,170,M,4,3.36,0.42,0.62,0.23,4.63,,,
2013,11,5,Metro,Mangles Bay,Alan Miles,,Recreational,131928,,,,,195,M,4,1.68,0.23,0.48,0.17,2.56,,,
2013,11,5,Metro,Mangles Bay,Alan Miles,,Recreational,131929,,,,,157,M,4,2.74,0.6,0.56,0.16,4.06,,,
2013,11,5,Metro,Mangles Bay,Alan Miles,,Recreational,131930,,,,,172,M,4,2.02,0.34,0.48,0.1,2.94,,,
2013,11,5,Metro,Mangles Bay,Alan Miles,,Recreational,131931,,,,,184,M,4,2.96,0.77,0.61,0.21,4.55,,,
2013,11,5,Metro,Mangles Bay,Alan Miles,,Recreational,131932,,,,,138,M,1,0.12,0.04,0.12,0.01,0.29,,,
2013,10,2,Metro,Mangles Bay,Alan Miles,,Recreational,131934,,,,,216,M,5,4.47,0.88,0.75,0.27,6.37,,,
2013,10,2,Metro,Mangles Bay,Alan Miles,,Recreational,131935,,,,,153,M,4,2.68,0.23,0.56,0.13,3.6,,,
2013,10,2,Metro,Mangles Bay,Alan Miles,,Recreational,131937,,,,,166,M,5,3.16,0.58,0.73,0.2,4.67,,,
2013,10,2,Metro,Mangles Bay,Alan Miles,,Recreational,131938,,,,,128,M,1,0.06,0.03,0.06,0.01,0.16,,,
2013,10,2,Metro,Mangles Bay,Alan Miles,,Recreational,131939,,,,,152,M,1,0.02,0.05,0.03,0.01,0.11,,,
2014,1,8,Geographe Bay,Port Geographe,,,Research,140001,320,,985.9,308.6,325,M,5,14.78,11.18,2.43,1.32,29.71,a,,
2014,1,8,Geographe Bay,Port Geographe,,,Research,140002,217,,371.2,117.3,218,M,5,4.94,1.42,0.92,0.52,7.8,a,,
2014,1,8,Geographe Bay,Port Geographe,,,Research,140004,283,,741.8,267.4,284,M,5,14.42,5.92,2.23,1.23,23.8,a,,
2014,1,9,Geographe Bay,Abbey,,,Research,140005,335,,944.5,313.3,331,M,5,15.65,16.62,3.1,1.61,36.98,a,,
2014,1,9,Geographe Bay,Abbey,,,Research,140006,245,,528.2,164.8,245,M,5,4.08,2.39,1.15,0.54,8.16,a,,
2014,1,9,Geographe Bay,Abbey,,,Research,140007,337,,1150.1,343,337,M,5,14.76,14.04,3.05,1.94,33.79,a,,
2014,1,9,Geographe Bay,Abbey,,,Research,140009,270,,623,201.1,268,M,5,10.96,4.48,1.98,0.89,18.31,a,,
2014,1,9,Geographe Bay,Abbey,,,Research,140010,320,,994.5,301.6,318,M,5,17.31,13.85,2.3,1.16,34.62,a,,
2014,1,9,Geographe Bay,Abbey,,,Research,140015,100,,53.7,17.6,100,M,1,,,,,,,,
2014,1,9,Geographe Bay,Abbey,,,Research,140016,132,,103.9,33.5,134,M,1,,,,,,,,
2014,1,9,Geographe Bay,Abbey,,,Research,140017,122,,94.3,27.6,123,M,1,,,,,,,,
2014,1,9,Geographe Bay,Abbey,,,Research,140018,128,,99.4,30.8,126,M,1,0.1,,,,0.1,,,
2014,1,9,Geographe Bay,Abbey,,,Research,140019,185,,251.2,75.2,183,M,5,1.36,0.3,0.43,0.21,2.3,a,,
2014,1,9,Geographe Bay,Abbey,,,Research,140020,266,,552.2,161.9,264,M,5,7.11,13.58,2.24,1.19,24.12,a,,
2014,1,9,Geographe Bay,Abbey,,,Research,140021,156,,616.6,199.8,254,M,5,5.01,1.36,1.27,0.68,8.32,a,,
2014,1,9,Geographe Bay,Abbey,,,Research,140023,185,,253.2,74.3,182,M,3,0.86,0.17,0.38,0.13,1.54,,,
2014,1,22,Metro,Parmelia Bank,,,Recreational,140025,,,,,160,M,5,1.16,0.13,0.26,0.15,1.7,a,,
2014,1,22,Metro,Parmelia Bank,,,Recreational,140027,,,,,196,M,4,0.93,0.28,0.41,0.15,1.77,,,
2014,1,22,Metro,Parmelia Bank,,,Research,140028,202,,340.3,114.4,200,M,5,2.87,0.98,0.64,0.34,4.83,a,,
2014,1,22,Metro,Parmelia Bank,,,Research,140029,171,,184.7,59.9,169,M,5,1.72,0.41,0.53,0.27,2.93,a,,
2014,1,22,Metro,Parmelia Bank,,,Research,140030,193,,287.4,100.4,191,M,5,1.86,0.51,0.52,0.26,3.15,a,,
2014,1,24,Metro,Parmelia Bank,,,Research,140033,162,,232.8,68.7,161,M,5,2.1,0.55,0.52,0.19,3.36,a,,
2014,1,24,Metro,Parmelia Bank,,,Research,140034,190,,354.6,102.1,188,M,3,1.25,0.19,0.46,0.15,2.05,,,
2014,1,24,Metro,Parmelia Bank,,,Research,140036,193,,289,96.7,193,M,5,3.71,1.25,0.85,0.42,6.23,a,,
2014,1,24,Metro,Parmelia Bank,,,Research,140037,182,,251.5,85.4,181,M,5,4.04,0.73,0.72,0.37,5.86,a,,
2014,1,24,Metro,Parmelia Bank,,,Research,140040,180,,274.4,87.4,181,M,4,1.15,0.3,0.41,0.22,2.08,,,
2014,1,24,Metro,Parmelia Bank,,,Research,140041,155,,203.6,67.1,155,M,5,1.52,0.45,0.37,0.23,2.57,a,,
2014,1,24,Metro,Parmelia Bank,,,Research,140042,140,,127.6,41.9,139,M,3,0.08,0.09,0.08,0.04,0.29,,,
2014,1,24,Metro,Parmelia Bank,,,Research,140043,121,,111.4,36.1,120,M,1,0.04,0.01,0.04,0.03,0.12,,,
2014,1,24,Metro,Parmelia Bank,,,Research,140044,179,,250.8,83.9,178,M,5,3.59,1.33,0.76,0.27,5.95,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140049,284,,820.9,278.8,286,M,5,11.87,20.59,2.27,1.3,36.03,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140050,330,,1103.4,397.9,328,M,5,14.17,6.96,3.02,1.74,25.89,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140051,318,,1011.6,354.5,320,M,5,14.41,6.46,2.39,0.83,24.09,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140053,281,,785.9,273.9,283,M,5,12.68,7.22,2.27,0.87,23.04,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140054,268,,730.8,272.5,272,M,5,11.88,14.13,1.95,1.06,29.02,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140055,313,,1042.8,359.3,313,M,5,14.68,9.61,2.61,1.49,28.39,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140059,294,,925.6,318.3,291,M,5,9.42,2.97,1.63,0.93,14.95,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140060,222,,467.9,151.7,225,M,5,2.93,0.98,0.82,0.52,5.25,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140061,320,,1141.6,385.3,322,M,5,16.74,13.83,2.98,1.35,34.9,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140063,204,,386.7,136.4,207,M,5,3.74,1.01,0.72,0.34,5.81,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140064,285,,836.4,257,285,M,5,11.57,4.47,1.65,1.18,18.87,a,,
2014,1,27,Albany,King George Sound,Cracknell,,Commercial,140066,266,,755.9,252.2,267,M,5,7.42,2.75,1.51,0.92,12.6,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140068,215,,466.7,139.1,213,M,5,3.35,1.81,0.96,0.25,6.37,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140069,306,,911,295,306,M,5,14.04,12.12,2.78,1.37,30.31,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140071,238,,525.6,172.8,237,M,5,6.96,2.15,1.06,0.32,10.49,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140072,316,,1152,365,316,M,5,15.85,9.74,2.27,1.43,29.29,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140074,330,,1368.3,417.7,328,M,5,18.44,21.1,3.58,1.04,44.16,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140075,230,,555.8,177.5,230,M,5,6.5,2.93,1.38,0.35,11.16,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140077,194,,355.8,115.8,195,M,5,5.17,2.2,1.38,0.63,9.38,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140078,315,,1027.2,303.1,312,M,5,16.25,26.48,3.39,1.25,47.37,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140082,367,,1588.5,503.2,367,M,5,9.86,14.93,3.76,2.07,30.62,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140083,201,,377.9,127.2,203,M,5,4.47,1.77,1.25,0.3,7.79,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140084,340,,1300.3,439.2,336,M,5,13.72,8.42,2.72,1.63,26.49,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140085,174,,304.7,98.4,176,M,5,4.49,2.83,1,0.8,9.12,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140087,224,,555.5,164.8,227,M,5,3.69,1.4,1.18,0.4,6.67,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140088,347,,1480.6,459.4,244,M,5,17.42,17.91,3.88,1.61,40.82,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140089,304,,1071.7,316.6,305,M,5,13.9,14.71,3.67,1.17,33.45,,,
2014,1,30,Albany,King George Sound,Jackman,,Commercial,140091,206,,418.7,135.6,210,M,5,4.68,1.32,1.1,0.4,7.5,,,
